x,y
399105.8592,3759408.302
399100.6228,3759399.965
399091.5153,3759382.695
399076.9429,3759354.532
399063.2695,3759327.554
399061.651,3759324.411
399045.8289,3759293.901
399029.7354,3759263.558
399014.1662,3759234.334
398998.8775,3759206.405
398983.7868,3759179.628
398968.8455,3759153.873
398954.014,3759129.047
398952.4747,3759126.395
398940.996,3759106.778
398928.1791,3759085.192
398915.405,3759064.054
398902.6582,3759043.34
398899.4639,3759038.213
398891.2526,3759023.4
398880.3072,3759004.463
398869.3893,3758985.916
398858.4653,3758967.667
398847.5229,3758949.684
398836.5562,3758931.957
398832.3561,3758925.236
398825.2512,3758914.523
398813.8974,3758897.362
398802.7173,3758880.507
398791.6653,3758863.895
398780.7047,3758847.488
398769.3539,3758830.559
398757.8904,3758813.743
398746.4116,3758797.095
398734.9481,3758780.618
398723.5151,3758764.314
398711.8961,3758747.517
398700.1704,3758730.536
398698.3051,3758727.836
398695.7569,3758724.08
398687.9723,3758712.849
398675.5091,3758694.804
398663.0336,3758676.684
398650.9026,3758659.012
398638.8904,3758641.437
398626.9575,3758623.908
398615.0825,3758606.412
398603.2623,3758588.941
398591.1983,3758571.373
398579.0185,3758553.597
398566.7351,3758535.638
398558.0635,3758522.922
398554.2444,3758517.335
398541.3696,3758498.449
398528.5528,3758479.454
398515.931,3758460.675
398503.4982,3758442.101
398497.1492,3758432.588
398491.0472,3758423.517
398478.5504,3758404.873
398466.1877,3758386.533
398453.8341,3758368.452
398441.5324,3758350.563
398429.3008,3758332.833
398421.6472,3758321.763
398416.9533,3758314.999
398404.3316,3758296.352
398391.8378,3758277.433
398379.4294,3758258.337
398367.085,3758239.113
398354.7833,3758219.783
398342.5516,3758200.861
398330.5059,3758182.14
398318.6066,3758163.532
398306.8199,3758144.982
398295.9904,3758127.837
398295.1034,3758126.419
398291.6013,3758120.607
398282.759,3758106.33
398270.2348,3758086.055
398257.7715,3758065.798
398245.3875,3758045.559
398233.0858,3758025.339
398220.6621,3758004.841
398208.0922,3757984.035
398195.4308,3757962.995
398182.7084,3757941.766
398169.9586,3757920.387
398169.3795,3757919.448
398156.8004,3757899.493
398143.8281,3757878.806
398131.0113,3757858.214
398118.3103,3757837.658
398105.7068,3757817.102
398094.8315,3757799.549
398093.2588,3757797.01
398080.6827,3757776.454
398068.2499,3757755.822
398055.936,3757735.117
398046.0392,3757718.289
398043.6891,3757714.251
398031.3935,3757693.158
398019.1649,3757672.243
398007.0217,3757651.44
397994.976,3757630.726
397983.0431,3757610.091
397971.1864,3757588.78
397959.3296,3757567.3
397947.5308,3757545.748
397935.8174,3757524.162
397932.0257,3757517.133
397924.3234,3757502.156
397912.8934,3757479.491
397901.6402,3757456.295
397893.6757,3757439.437
397890.4388,3757432.771
397879.0789,3757409.121
397867.6763,3757385.219
397856.1762,3757361.225
397844.6913,3757337.274
397834.4714,3757315.975
397833.2308,3757313.237
397822.0782,3757288.616
397810.9225,3757263.927
397800.0168,3757239.256
397789.0562,3757214.83
397778.1017,3757190.623
397767.1776,3757166.598
397756.2902,3757142.717
397745.9544,3757119.077
397744.0525,3757114.819
397735.3138,3757094.705
397724.5818,3757070.175
397713.8193,3757045.702
397703.0569,3757021.33
397692.5169,3756998.33
397692.014,3756997.276
397681.3886,3756974.589
397671.0315,3756952.202
397660.8573,3756930.009
397653.4049,3756913.66
397651.0488,3756907.869
397642.6242,3756886.472
397634.3824,3756865.773
397626.2838,3756845.616
397618.3072,3756825.896
397610.4342,3756806.541
397603.369,3756786.58
397596.0934,3756766.094
397588.6928,3756745.298
397581.2252,3756724.321
397577.016,3756712.501
397574.794,3756703.18
397569.9964,3756682.484
397565.2354,3756661.977
397560.5263,3756641.617
397555.8842,3756621.412
397551.3183,3756601.359
397546.5756,3756580.797
397542.0005,3756560.226
397537.5444,3756539.625
397533.1766,3756518.974
397531.5855,3756511.345
397529.8085,3756498.379
397527.1324,3756478.183
397524.5843,3756458.651
397522.1459,3756439.626
397519.7898,3756420.981
397517.5038,3756402.629
397515.3122,3756383.793
397513.1055,3756364.605
397510.8957,3756345.241
397508.7011,3756325.798
397506.9546,3756310.186
397506.4121,3756306.398
397503.5653,3756288.363
397500.7459,3756270.885
397497.96,3756253.875
397495.2168,3756237.318
397492.5193,3756221.203
397491.358,3756214.351
397489.8675,3756213.507
397487.3194,3756212.05
397484.8262,3756210.614
397482.3695,3756209.191
397479.9433,3756207.78
397477.4012,3756206.286
397474.8257,3756204.759
397472.241,3756203.217
397469.6563,3756201.662
397467.0716,3756200.099
397464.4381,3756198.538
397461.7497,3756196.947
397459.037,3756195.335
397456.3152,3756193.707
397453.5933,3756192.07
397451.0116,3756190.491
397448.4666,3756188.934
397445.952,3756187.389
397443.4617,3756185.855
397441.002,3756184.334
397438.524,3756182.792
397436.0886,3756181.256
397433.6838,3756179.723
397431.2972,3756178.19
397428.9258,3756176.657
397426.5758,3756175.12
397424.2532,3756173.59
397421.9551,3756172.066
397419.6782,3756170.545
397417.4166,3756169.024
397415.1672,3756167.531
397412.9025,3756166.031
397410.6378,3756164.529
397408.3823,3756163.029
397406.1451,3756161.535
397403.9078,3756160.021
397401.6737,3756158.5
397399.4395,3756156.976
397397.2175,3756155.449
397395.0077,3756153.925
397392.8741,3756152.419
397390.7984,3756150.931
397388.7532,3756149.456
397386.7263,3756147.984
397384.7146,3756146.512
397382.7273,3756145.064
397380.7644,3756143.631
397378.8228,3756142.205
397376.8995,3756140.788
397374.9976,3756139.38
397373.0194,3756137.92
397371.0016,3756136.42
397368.9625,3756134.899
397366.9173,3756133.366
397364.8691,3756131.817
397362.8665,3756130.309
397360.8975,3756128.821
397358.9559,3756127.352
397357.0418,3756125.898
397355.1551,3756124.46
397353.2318,3756122.99
397351.3329,3756121.53
397349.4523,3756120.077
397347.5869,3756118.629
397345.7337,3756117.184
397343.8927,3756115.712
397342.0548,3756114.224
397340.2168,3756112.728
397338.3819,3756111.216
397336.5501,3756109.701
397335.7363,3756109.028
397334.7,3756108.189
397332.8559,3756106.69
397331.0302,3756105.19
397329.2288,3756103.694
397327.4549,3756102.2
397325.7236,3756100.755
397324.0228,3756099.329
397322.3403,3756097.911
397320.6792,3756096.506
397319.0424,3756095.107
397317.4391,3756093.702
397315.8725,3756092.309
397314.3363,3756090.925
397312.8184,3756089.548
397311.3218,3756088.173
397309.877,3756086.789
397308.4597,3756085.402
397307.0637,3756084.016
397305.686,3756082.629
397304.3236,3756081.242
397302.9063,3756079.822
397301.4585,3756078.365
397299.9954,3756076.883
397298.5324,3756075.384
397297.0694,3756073.875
397295.6124,3756072.375
397294.1616,3756070.867
397292.7138,3756069.352
397291.2721,3756067.831
397290.2022,3756066.691
397289.8517,3756066.346
397288.5075,3756065.014
397287.2121,3756063.728
397285.9533,3756062.478
397284.7189,3756061.25
397283.4997,3756060.04
397282.2713,3756058.79
397281.0277,3756057.522
397279.775,3756056.239
397278.5101,3756054.941
397277.233,3756053.627
397275.9467,3756052.323
397274.6391,3756051.015
397273.3193,3756049.701
397271.9965,3756048.391
397270.6706,3756047.077
397269.3112,3756045.754
397267.9244,3756044.401
397266.5253,3756043.023
397265.1172,3756041.63
397263.6968,3756040.225
397262.3039,3756038.838
397260.9353,3756037.467
397259.579,3756036.104
397258.2287,3756034.745
397256.8815,3756033.382
397255.5007,3756031.977
397254.1108,3756030.569
397252.7118,3756029.158
397251.3097,3756027.743
397249.9016,3756026.323
397248.5147,3756024.955
397247.1187,3756023.583
397245.7166,3756022.205
397244.3115,3756020.831
397242.9064,3756019.459
397241.4799,3756018.081
397240.0443,3756016.698
397238.6087,3756015.311
397237.1762,3756013.924
397235.7436,3756012.538
397234.3202,3756011.125
397232.9242,3756009.73
397231.5404,3756008.343
397230.1627,3756006.957
397228.7881,3756005.57
397227.4104,3756004.159
397226.0296,3756002.739
397224.6458,3756001.313
397223.259,3755999.88
397221.8691,3755998.441
397220.5097,3755997.077
397219.1655,3755995.728
397217.8366,3755994.394
397216.5229,3755993.076
397215.2214,3755991.772
397213.9169,3755990.465
397212.6154,3755989.161
397211.3261,3755987.862
397210.0459,3755986.569
397208.7718,3755985.283
397207.5374,3755983.995
397206.3395,3755982.742
397205.1691,3755981.517
397204.0139,3755980.309
397202.874,3755979.115
397201.7462,3755977.927
397200.6215,3755976.74
397199.5029,3755975.554
397198.3843,3755974.367
397197.2656,3755973.179
397196.1165,3755971.991
397194.937,3755970.781
397193.7452,3755969.559
397192.5473,3755968.331
397191.3434,3755967.101
397190.1364,3755965.897
397188.8989,3755964.674
397187.637,3755963.437
397186.366,3755962.196
397185.0889,3755960.955
397183.8514,3755959.716
397182.6505,3755958.511
397181.4709,3755957.329
397180.3035,3755956.16
397179.1422,3755954.997
397177.9596,3755953.77
397176.7587,3755952.52
397175.5486,3755951.25
397174.3233,3755949.962
397173.0889,3755948.658
397171.8575,3755947.371
397170.6139,3755946.069
397169.3642,3755944.76
397168.1146,3755943.449
397166.8679,3755942.139
397165.5725,3755940.839
397164.2558,3755939.527
397162.9238,3755938.208
397161.5888,3755936.89
397160.2538,3755935.574
397158.9736,3755934.25
397157.7422,3755932.965
397156.5383,3755931.709
397155.3556,3755930.47
397154.1822,3755929.244
397152.9812,3755928
397151.7925,3755926.76
397150.6099,3755925.524
397149.4303,3755924.288
397148.2538,3755923.05
397147.0498,3755921.811
397145.8093,3755920.536
397144.5444,3755919.235
397143.2642,3755917.919
397141.978,3755916.593
397140.6216,3755915.267
397139.2378,3755913.916
397137.8388,3755912.549
397136.4337,3755911.171
397135.0224,3755909.789
397133.7026,3755908.447
397133.1388,3755907.871
397132.4865,3755907.164
397131.3404,3755905.922
397130.2127,3755904.698
397129.0941,3755903.483
397128.0059,3755902.264
397126.9452,3755901.073
397125.9028,3755899.903
397124.8726,3755898.748
397123.8515,3755897.602
397122.739,3755896.429
397121.5625,3755895.191
397120.3494,3755893.906
397119.1088,3755892.591
397117.85,3755891.257
397116.5881,3755889.896
397115.3141,3755888.513
397114.0248,3755887.115
397112.7263,3755885.707
397111.4218,3755884.294
397110.23,3755882.928
397109.09,3755881.618
397107.9897,3755880.347
397106.9107,3755879.103
397105.847,3755877.875
397104.7832,3755876.615
397103.7164,3755875.352
397102.6466,3755874.085
397101.5767,3755872.814
397100.5038,3755871.536
397099.3456,3755870.241
397098.1599,3755868.924
397096.9651,3755867.594
397095.7611,3755866.257
397094.5572,3755864.919
397093.3075,3755863.575
397092.0273,3755862.195
397090.7228,3755860.789
397089.403,3755859.367
397089.0434,3755858.98
397088.1107,3755857.993
397086.9646,3755856.684
397085.8765,3755855.435
397084.8219,3755854.227
397083.7886,3755853.048
397082.7736,3755851.889
397081.7403,3755850.71
397080.7101,3755849.546
397079.6921,3755848.396
397078.6802,3755847.258
397077.6743,3755846.128
397076.6228,3755845
397075.5316,3755843.833
397074.419,3755842.641
397073.2943,3755841.433
397072.1605,3755840.215
397070.984,3755839.016
397069.7952,3755837.795
397068.5974,3755836.56
397067.3934,3755835.318
397066.1894,3755834.074
397065.0099,3755832.829
397063.873,3755831.631
397062.7696,3755830.467
397061.6845,3755829.327
397060.6116,3755828.202
397059.496,3755826.998
397058.3652,3755825.777
397057.2222,3755824.545
397056.067,3755823.303
397054.9058,3755822.05
397053.7719,3755820.821
397052.6137,3755819.564
397051.4432,3755818.286
397050.2576,3755816.995
397049.0688,3755815.694
397047.8344,3755814.42
397046.5847,3755813.134
397045.3289,3755811.841
397044.0701,3755810.544
397042.8082,3755809.246
397041.5768,3755807.941
397040.3759,3755806.67
397039.1994,3755805.425
397038.0351,3755804.196
397036.8799,3755802.975
397035.7856,3755801.749
397034.6945,3755800.529
397033.6033,3755799.313
397032.5151,3755798.096
397031.4209,3755796.878
397030.284,3755795.665
397029.1197,3755794.429
397027.9401,3755793.176
397026.7544,3755791.916
397025.5627,3755790.651
397024.3496,3755789.404
397023.1273,3755788.146
397021.902,3755786.881
397020.6737,3755785.613
397019.4484,3755784.345
397018.2566,3755783.066
397017.0923,3755781.813
397015.9462,3755780.578
397014.8063,3755779.352
397013.6724,3755778.13
397012.5568,3755776.895
397011.4504,3755775.675
397010.347,3755774.467
397009.2467,3755773.267
397008.1494,3755772.074
397007.0186,3755770.895
397005.8604,3755769.684
397004.69,3755768.454
397003.5104,3755767.213
397002.3308,3755765.967
397001.1146,3755764.74
396999.8833,3755763.492
396998.6397,3755762.227
396997.3869,3755760.953
396996.1342,3755759.673
396994.8662,3755758.346
396993.6227,3755757.044
396992.3913,3755755.76
396991.166,3755754.485
396989.9468,3755753.213
396988.7245,3755751.937
396987.5053,3755750.668
396986.2861,3755749.403
396985.0669,3755748.139
396983.8416,3755746.875
396982.656,3755745.661
396981.4703,3755744.438
396980.2816,3755743.208
396979.0928,3755741.977
396977.9102,3755740.747
396976.7185,3755739.551
396975.5328,3755738.369
396974.3593,3755737.2
396973.195,3755736.045
396972.0428,3755734.904
396970.9242,3755733.759
396969.8239,3755732.64
396968.7357,3755731.539
396967.6537,3755730.449
396966.5747,3755729.365
396965.4774,3755728.249
396964.368,3755727.119
396963.2493,3755725.98
396962.1277,3755724.835
396960.9969,3755723.682
396959.8844,3755722.577
396958.7749,3755721.477
396957.6685,3755720.379
396956.5651,3755719.286
396955.4648,3755718.199
396954.3614,3755717.099
396953.2428,3755715.978
396952.112,3755714.841
396950.975,3755713.694
396949.8351,3755712.543
396948.683,3755711.325
396947.5247,3755710.095
396946.3634,3755708.856
396945.196,3755707.607
396944.3609,3755706.713
396944.0408,3755706.349
396942.9161,3755705.079
396941.7762,3755703.802
396940.6271,3755702.517
396939.4688,3755701.219
396938.2954,3755699.909
396937.192,3755698.628
396936.0917,3755697.345
396934.9913,3755696.061
396933.8941,3755694.777
396932.7968,3755693.495
396931.6416,3755692.249
396930.4833,3755691.004
396929.3282,3755689.761
396928.176,3755688.525
396927.03,3755687.295
396925.8931,3755686.089
396924.7927,3755684.936
396923.7198,3755683.827
396922.6652,3755682.747
396921.6228,3755681.689
396920.5865,3755680.585
396919.541,3755679.472
396918.4895,3755678.354
396917.4349,3755677.23
396916.3742,3755676.101
396915.3074,3755674.965
396914.2253,3755673.803
396913.1311,3755672.623
396912.0277,3755671.43
396910.9213,3755670.228
396909.7935,3755669.032
396908.6566,3755667.817
396907.5136,3755666.587
396906.3676,3755665.35
396905.2215,3755664.109
396904.0968,3755662.884
396903.0026,3755661.698
396901.9327,3755660.54
396900.8751,3755659.403
396899.8266,3755658.278
396898.8268,3755657.153
396897.8301,3755656.031
396896.8304,3755654.91
396895.8306,3755653.79
396894.8309,3755652.67
396893.8007,3755651.565
396892.7552,3755650.435
396891.7006,3755649.287
396890.6368,3755648.127
396889.57,3755646.961
396888.488,3755645.77
396887.8875,3755645.105
396887.4121,3755644.596
396886.3544,3755643.45
396885.2906,3755642.297
396884.2299,3755641.142
396883.1997,3755639.942
396882.1725,3755638.745
396881.1484,3755637.549
396880.1212,3755636.352
396879.0971,3755635.155
396878.0699,3755633.91
396877.0336,3755632.652
396875.9882,3755631.386
396874.9366,3755630.111
396873.8789,3755628.828
396872.8182,3755627.615
396871.7728,3755626.425
396870.7364,3755625.25
396869.7093,3755624.088
396868.6882,3755622.938
396867.5818,3755621.807
396866.4662,3755620.657
396865.3445,3755619.498
396864.2229,3755618.334
396863.1043,3755617.17
396862.0954,3755615.96
396861.1048,3755614.772
396860.1233,3755613.599
396859.151,3755612.434
396858.1787,3755611.274
396857.2155,3755610.087
396856.2463,3755608.893
396855.2739,3755607.696
396854.2955,3755606.494
396853.311,3755605.287
396852.2808,3755604.156
396851.2567,3755603.036
396850.2356,3755601.923
396849.2206,3755600.819
396848.2148,3755599.724
396847.2059,3755598.657
396846.197,3755597.59
396845.1912,3755596.523
396844.1853,3755595.46
396843.1856,3755594.401
396842.1736,3755593.332
396841.1678,3755592.271
396840.162,3755591.219
396839.1592,3755590.17
396838.1564,3755589.121
396837.1262,3755588.01
396836.0776,3755586.871
396835.0139,3755585.713
396833.9379,3755584.539
396832.8498,3755583.35
396831.7647,3755582.188
396830.6735,3755581.026
396829.5793,3755579.861
396828.482,3755578.695
396827.3878,3755577.528
396826.2997,3755576.401
396825.2237,3755575.286
396824.16,3755574.18
396823.1023,3755573.084
396822.0507,3755571.999
396820.9596,3755570.83
396819.8501,3755569.643
396818.7284,3755568.444
396817.5976,3755567.231
396816.4546,3755566.006
396815.2964,3755564.753
396814.132,3755563.495
396812.9616,3755562.232
396811.7881,3755560.964
396810.6086,3755559.69
396809.4838,3755558.461
396808.3805,3755557.255
396807.2862,3755556.067
396806.2011,3755554.893
396805.1222,3755553.729
396804.031,3755552.617
396802.9459,3755551.52
396801.8699,3755550.437
396800.8031,3755549.366
396799.7424,3755548.307
396798.6848,3755547.231
396797.6332,3755546.164
396796.5847,3755545.103
396795.5362,3755544.046
396794.4907,3755542.99
396793.4483,3755541.925
396792.4059,3755540.852
396791.3574,3755539.774
396790.3058,3755538.692
396789.2543,3755537.608
396788.1966,3755536.531
396787.1298,3755535.451
396786.063,3755534.367
396784.9962,3755533.283
396783.9294,3755532.201
396782.8718,3755531.149
396781.8171,3755530.093
396780.7656,3755529.035
396779.7201,3755527.977
396778.6777,3755526.921
396777.6627,3755525.852
396776.6752,3755524.814
396775.7029,3755523.8
396774.7397,3755522.802
396773.7857,3755521.815
396772.8194,3755520.823
396771.8441,3755519.824
396770.8687,3755518.82
396769.8873,3755517.814
396768.9089,3755516.808
396767.9548,3755515.806
396766.9947,3755514.79
396766.0285,3755513.762
396765.0592,3755512.727
396764.0869,3755511.689
396763.1024,3755510.658
396762.1149,3755509.627
396761.1304,3755508.597
396760.1489,3755507.568
396759.1675,3755506.542
396758.2195,3755505.555
396758.1921,3755505.524
396757.3204,3755504.529
396756.4608,3755503.562
396755.6104,3755502.614
396754.7692,3755501.681
396753.9554,3755500.712
396753.1294,3755499.725
396752.2973,3755498.724
396751.4591,3755497.714
396750.6178,3755496.696
396749.804,3755495.685
396748.9841,3755494.664
396748.1611,3755493.631
396747.3321,3755492.592
396746.503,3755491.549
396745.6069,3755490.515
396744.7077,3755489.473
396743.8055,3755488.427
396742.9033,3755487.381
396742.0042,3755486.335
396741.0928,3755485.279
396740.1906,3755484.243
396739.2945,3755483.224
396738.4045,3755482.217
396737.5175,3755481.217
396736.6671,3755480.237
396735.832,3755479.281
396735.006,3755478.342
396734.183,3755477.411
396733.36,3755476.485
396732.6072,3755475.548
396731.8543,3755474.609
396731.1045,3755473.666
396730.3547,3755472.721
396729.6049,3755471.775
396728.8642,3755470.825
396728.1205,3755469.87
396727.3768,3755468.91
396726.6362,3755467.95
396725.8955,3755466.991
396725.1518,3755466.019
396724.4111,3755465.047
396723.6674,3755464.077
396722.9267,3755463.108
396722.183,3755462.139
396721.5948,3755461.353
396721.0187,3755460.586
396720.4304,3755459.813
396719.8269,3755459.019
396719.2234,3755458.239
396718.6138,3755457.454
396718.6138,3755457.454
396717.9737,3755456.604
396717.3306,3755455.745
396716.6966,3755454.896
396716.0809,3755454.071
396715.4835,3755453.271
396714.8831,3755452.461
396714.88,3755452.46
396714.2735,3755451.679
396713.6639,3755450.903
396713.036,3755450.082
396712.4203,3755449.27
396711.7711,3755448.42
396711.1096,3755447.552
396711.1096,3755447.55
396710.4391,3755446.711
396709.7502,3755445.85
396709.0797,3755445.001
396708.4122,3755444.149
396707.7203,3755443.244
396707.0345,3755442.336
396707.0314,3755442.334
396706.3487,3755441.425
396705.669,3755440.519
396704.9954,3755439.655
396704.3187,3755438.786
396703.642,3755437.906
396702.9562,3755437.013
396702.9532,3755437.01
396702.2674,3755436.075
396701.5907,3755435.145
396700.9263,3755434.241
396700.2679,3755433.345
396699.5852,3755432.429
396698.8872,3755431.494
396698.8872,3755431.49
396698.1892,3755430.568
396697.4973,3755429.649
396696.7901,3755428.7
396696.08,3755427.75
396695.3728,3755426.78
396694.6687,3755425.807
396694.6657,3755425.803
396693.9524,3755424.842
396693.2362,3755423.873
396692.5229,3755422.915
396691.8128,3755421.963
396691.0995,3755420.994
396690.4015,3755420.04
396690.3985,3755420.035
396689.7127,3755419.058
396689.033,3755418.085
396688.338,3755417.125
396687.6278,3755416.149
396686.9116,3755415.188
396686.7287,3755414.942
396686.2136,3755414.246
396686.2075,3755414.24
396685.5186,3755413.272
396684.845,3755412.326
396684.1684,3755411.349
396683.4948,3755410.373
396682.8212,3755409.457
396682.1506,3755408.549
396682.1445,3755408.543
396681.4496,3755407.624
396680.7394,3755406.67
396680.0261,3755405.672
396679.319,3755404.671
396678.5875,3755403.644
396677.859,3755402.627
396677.8529,3755402.619
396677.1397,3755401.66
396676.4234,3755400.702
396675.6949,3755399.76
396674.9573,3755398.805
396674.2014,3755397.768
396673.4546,3755396.739
396673.4486,3755396.731
396672.6987,3755395.66
396671.9459,3755394.589
396671.2235,3755393.619
396670.5133,3755392.672
396669.8001,3755391.747
396669.0991,3755390.836
396669.093,3755390.828
396668.3919,3755389.854
396667.7092,3755388.906
396667.0417,3755387.958
396666.3833,3755387.026
396665.7249,3755386.146
396665.0605,3755385.269
396665.0544,3755385.261
396664.396,3755384.451
396663.7224,3755383.625
396663.0305,3755382.708
396662.3508,3755381.799
396661.6497,3755380.827
396660.9548,3755379.859
396660.9487,3755379.849
396660.2599,3755378.945
396659.568,3755378.038
396658.8578,3755377.182
396658.1324,3755376.308
396657.4039,3755375.333
396656.6998,3755374.382
396656.6906,3755374.372
396655.822,3755373.222
396654.9685,3755372.091
396654.1212,3755370.978
396653.2769,3755369.875
396652.4448,3755368.787
396652.4387,3755368.778
396651.5974,3755367.743
396650.7318,3755366.674
396649.8479,3755365.571
396648.9518,3755364.444
396648.0587,3755363.312
396648.0496,3755363.302
396647.1169,3755362.214
396646.1659,3755361.095
396645.1997,3755359.947
396644.2243,3755358.781
396643.2551,3755357.612
396643.2459,3755357.602
396642.3041,3755356.347
396641.3958,3755355.141
396640.5119,3755353.981
396639.6432,3755352.851
396638.7897,3755351.749
396638.7806,3755351.739
396637.9302,3755350.607
396637.0981,3755349.507
396636.2812,3755348.433
396635.4735,3755347.378
396634.681,3755346.346
396634.6749,3755346.337
396633.8337,3755345.374
396632.9467,3755344.336
396632.0262,3755343.234
396631.0844,3755342.085
396630.1334,3755340.915
396630.1273,3755340.904
396629.1703,3755339.703
396628.201,3755338.473
396627.2195,3755337.216
396626.232,3755335.938
396625.2475,3755334.657
396625.2383,3755334.646
396624.2965,3755333.275
396623.3973,3755331.964
396622.5256,3755330.71
396621.6722,3755329.496
396620.8431,3755328.319
396620.834,3755328.309
396619.9775,3755327.063
396619.118,3755325.82
396618.2584,3755324.584
396617.3928,3755323.352
396616.5363,3755322.13
396616.5272,3755322.119
396615.6249,3755320.999
396614.7014,3755319.849
396613.7687,3755318.674
396612.8269,3755317.479
396611.8881,3755316.285
396611.882,3755316.274
396610.928,3755315.12
396609.9496,3755313.918
396608.9529,3755312.674
396607.9379,3755311.397
396606.926,3755310.11
396606.9168,3755310.099
396605.9567,3755308.699
396605.0423,3755307.371
396604.1614,3755306.105
396603.3019,3755304.882
396602.9575,3755304.397
396602.4759,3755303.683
396602.4698,3755303.672
396601.6316,3755302.449
396600.8025,3755301.248
396599.9796,3755300.069
396599.1657,3755298.908
396598.3641,3755297.772
396598.358,3755297.762
396597.5534,3755296.698
396596.7212,3755295.588
396595.8678,3755294.434
396594.9961,3755293.251
396594.1274,3755292.06
396594.1183,3755292.05
396593.2435,3755290.924
396592.3535,3755289.765
