x,y
399996.2898,3751819.785
399997.5974,3751814.581
399998.8714,3751809.393
400000.1394,3751804.199
400001.4134,3751798.988
400002.4894,3751793.466
400003.5653,3751787.754
400004.6382,3751781.99
400005.6989,3751776.22
400006.7474,3751770.456
400007.6405,3751764.391
400008.5427,3751758.207
400009.4541,3751751.996
400010.3715,3751745.787
400011.2829,3751739.591
400012.8526,3751733.882
400014.4894,3751728.405
400016.1414,3751722.977
400017.8025,3751717.546
400019.4789,3751712.097
400021.006,3751706.984
400022.5056,3751702.004
400023.9991,3751697.037
400025.514,3751692.04
400027.0532,3751687.003
400027.7756,3751683.557
400028.117,3751681.638
400029.074,3751676.045
400030.0281,3751670.439
400030.979,3751664.851
400031.9209,3751659.288
400033.0273,3751653.55
400034.2038,3751647.724
400035.4169,3751641.876
400036.6575,3751636.029
400037.9102,3751630.191
400039.4952,3751624.442
400041.0557,3751618.909
400042.5797,3751613.461
400044.0854,3751608.052
400045.579,3751602.663
400046.9109,3751597.348
400048.1972,3751592.082
400049.4652,3751586.825
400050.7331,3751581.562
400052.0011,3751576.289
400052.6259,3751571.028
400053.1715,3751565.654
400053.6897,3751560.246
400054.1926,3751554.83
400054.6833,3751549.414
400055.3387,3751543.592
400055.9818,3751537.558
400056.6158,3751531.472
400057.2345,3751525.392
400057.8258,3751519.336
400058.8561,3751513.943
400059.9015,3751508.878
400060.9226,3751503.921
400061.9223,3751499.004
400062.9099,3751494.103
400063.8334,3751489.41
400064.7692,3751484.749
400065.2477,3751482.399
400065.6683,3751479.985
400066.537,3751475.1
400067.4392,3751470.156
400068.2408,3751464.694
400069.0516,3751459.013
400069.8837,3751453.269
400070.7341,3751447.507
400071.5906,3751441.743
400072.4471,3751435.767
400073.3066,3751429.66
400074.1631,3751423.531
400075.0105,3751417.415
400075.8395,3751411.325
400076.7692,3751405.792
400077.714,3751400.501
400078.6498,3751395.294
400079.5733,3751390.124
400080.4877,3751384.974
400081.3777,3751379.96
400082.2464,3751375.032
400083.112,3751370.121
400083.9838,3751365.2
400084.8616,3751360.263
400085.3371,3751354.659
400085.7882,3751348.798
400086.2515,3751342.85
400086.73,3751336.868
400087.2146,3751330.871
400087.8669,3751324.578
400088.5497,3751318.134
400089.2538,3751311.64
400089.97,3751305.134
400090.6802,3751298.63
400091.9726,3751292.664
400093.3625,3751286.987
400094.7584,3751281.407
400094.8011,3751281.242
400096.0782,3751275.838
400097.3919,3751270.281
400098.6294,3751264.929
400099.8181,3751259.689
400100.9825,3751254.498
400102.1377,3751249.327
400103.2898,3751244.168
400104.3261,3751238.015
400105.3868,3751231.498
400106.411,3751225.281
400106.4811,3751224.853
400107.5783,3751218.27
400108.6909,3751211.658
400109.7912,3751204.968
400110.9464,3751198.163
400112.1351,3751191.318
400113.3391,3751184.463
400114.5491,3751177.609
400116.2804,3751171.549
400118.0452,3751165.796
400119.7886,3751160.161
400121.5138,3751154.581
400123.2298,3751149.034
400124.7172,3751143.99
400126.1315,3751139.066
400127.5275,3751134.16
400128.9235,3751129.239
400130.3317,3751124.289
400131.176,3751118.692
400131.9745,3751112.887
400132.7701,3751107.022
400133.5656,3751101.142
400134.3611,3751095.258
400135.431,3751088.716
400136.6014,3751081.939
400136.9306,3751080.084
400137.7688,3751075.12
400138.9423,3751068.286
400140.1249,3751061.444
400141.9171,3751055.406
400143.7581,3751049.657
400145.593,3751044.026
400147.4157,3751038.46
400149.2262,3751032.937
400150.991,3751027.743
400152.6918,3751022.67
400154.3529,3751017.651
400155.9867,3751012.662
400157.6021,3751007.694
400158.7024,3751002.129
400159.7662,3750996.343
400160.836,3750990.489
400161.915,3750984.612
400162.994,3750978.73
400164.2071,3750972.277
400165.5086,3750965.613
400166.8467,3750958.894
400168.2031,3750952.174
400169.5594,3750945.467
400171.2602,3750939.531
400173.0037,3750933.902
400174.7319,3750928.386
400176.4509,3750922.925
400178.1548,3750917.499
400179.7214,3750912.451
400181.1936,3750907.5
400182.6262,3750902.557
400184.0466,3750897.592
400185.4639,3750892.6
400186.7014,3750886.62
400187.9632,3750880.378
400188.2589,3750878.926
400189.2221,3750874.16
400190.487,3750867.943
400191.758,3750861.713
400193.0168,3750855.243
400194.2939,3750848.662
400195.5802,3750842.052
400196.8604,3750835.443
400198.1344,3750828.847
400199.823,3750822.988
400201.5665,3750817.38
400203.313,3750811.853
400205.0564,3750806.359
400206.8029,3750800.879
400208.6927,3750795.66
400210.5398,3750790.548
400212.3655,3750785.462
400214.1821,3750780.374
400215.9957,3750775.277
400217.4526,3750769.599
400218.8639,3750763.724
400220.2598,3750757.795
400221.6497,3750751.853
400223.0305,3750745.911
400224.0881,3750739.687
400225.1397,3750733.342
400226.2004,3750726.968
400227.2581,3750720.597
400228.3066,3750714.24
400229.7605,3750708.338
400231.2601,3750702.661
400232.7658,3750697.047
400234.2746,3750691.446
400235.7925,3750685.844
400236.9355,3750680.602
400237.4963,3750677.768
400237.9413,3750675.523
400238.877,3750670.574
400239.7853,3750665.644
400240.6814,3750660.725
400241.9982,3750655.595
400243.4003,3750650.299
400244.8267,3750644.957
400246.2684,3750639.606
400247.7071,3750634.257
400248.8074,3750628.299
400249.9108,3750622.188
400251.0325,3750616.039
400252.1572,3750609.884
400253.2819,3750603.734
400254.5559,3750598.528
400255.8026,3750593.636
400257.0218,3750588.822
400258.2257,3750584.021
400259.4266,3750579.211
400260.2618,3750574.405
400260.9872,3750569.649
400261.67,3750564.905
400262.3314,3750560.158
400262.9806,3750555.401
400263.7609,3750549.999
400264.6235,3750544.374
400265.5257,3750538.692
400266.4462,3750533.002
400267.3728,3750527.321
400268.1683,3750521.815
400268.9364,3750516.361
400269.6893,3750510.956
400270.4269,3750505.597
400271.1432,3750500.285
400272.0698,3750495.43
400272.9628,3750490.772
400273.8163,3750486.183
400274.6392,3750481.625
400275.4439,3750477.087
400275.5414,3750476.611
400276.3187,3750472.714
400277.1569,3750468.411
400277.9676,3750464.112
400278.7693,3750459.802
400279.5648,3750455.474
400279.9488,3750450.818
400280.3085,3750446.02
400280.6621,3750441.194
400281.0095,3750436.375
400281.3448,3750431.57
400281.5155,3750426.408
400281.677,3750421.082
400281.8386,3750415.707
400281.994,3750410.323
400282.1403,3750404.941
400282.5152,3750399.954
400282.9389,3750395.129
400283.387,3750390.321
400283.8564,3750385.489
400284.3471,3750380.623
400284.6519,3750376.113
400284.8866,3750371.741
400285.1,3750367.369
400285.3164,3750362.957
400285.548,3750358.491
400285.8132,3750353.524
400286.118,3750348.386
400286.4502,3750343.198
400286.7977,3750337.994
400287.1574,3750332.783
400287.514,3750327.265
400287.9102,3750321.593
400288.3247,3750315.893
400288.7423,3750310.201
400289.1568,3750304.529
400289.6994,3750299.739
400290.1474,3750295.299
400290.5284,3750290.985
400290.8576,3750286.731
400291.1533,3750282.516
400291.3209,3750278.376
400291.4063,3750275.453
400291.4276,3750274.303
400291.4672,3750270.303
400291.4977,3750266.289
400291.5251,3750262.255
400291.3636,3750257.826
400291.2203,3750253.233
400291.0954,3750248.581
400290.9826,3750243.902
400290.8729,3750239.206
400291.0131,3750234.028
400291.2569,3750228.656
400291.5495,3750223.228
400291.8604,3750217.789
400292.1835,3750212.351
400292.7108,3750207.405
400293.2564,3750202.652
400293.7989,3750197.964
400294.3354,3750193.303
400294.8688,3750188.658
400295.0547,3750184.39
400295.2102,3750180.175
400295.3656,3750175.973
400295.5211,3750171.775
400295.6796,3750167.575
400295.8472,3750162.869
400296.0514,3750157.954
400296.2861,3750152.979
400296.533,3750147.991
400296.789,3750143
400297.1365,3750137.259
400297.5632,3750131.359
400298.0265,3750125.418
400298.5081,3750119.476
400298.9927,3750113.546
400299.7395,3750107.712
400300.5167,3750101.919
400301.3062,3750096.133
400302.0986,3750090.348
400302.8942,3750084.563
400303.5343,3750079.038
400304.0646,3750074.295
400304.1256,3750073.623
400304.6132,3750068.334
400305.1101,3750063.027
400305.616,3750057.695
400306.1769,3750052.286
400306.7773,3750046.852
400307.3869,3750041.434
400307.5698,3750039.838
400307.9996,3750036.13
400308.6092,3750030.892
400309.0359,3750025.364
400309.4718,3750019.729
400309.9229,3750014.072
400310.3831,3750008.419
400310.8434,3750002.776
400311.4042,3749997.334
400311.9559,3749991.983
400312.4893,3749986.663
400313.0135,3749981.353
400313.5317,3749976.049
400313.9218,3749971.05
400314.248,3749966.129
400314.5467,3749961.216
400314.8301,3749956.291
400315.1075,3749951.351
400315.391,3749946.2
400315.6744,3749940.99
400315.9488,3749935.781
400316.2078,3749930.589
400316.4517,3749925.421
400316.6559,3749920.237
400316.8662,3749915.043
400317.0735,3749909.856
400317.2777,3749904.684
400317.4758,3749899.529
400317.5855,3749894.621
400317.6404,3749889.832
400317.6709,3749885.078
400317.6861,3749880.332
400317.6922,3749875.585
400317.5733,3749873.137
400317.4088,3749870.915
400317.0003,3749866.281
400316.5766,3749861.613
400316.1469,3749856.904
400315.7202,3749852.153
400315.391,3749847.222
400315.0709,3749842.247
400314.7387,3749837.263
400314.4004,3749832.276
400314.0529,3749827.29
400313.8121,3749822.236
400313.6079,3749817.139
400313.4189,3749812.045
400313.2299,3749806.967
400313.041,3749801.911
400312.7545,3749797.069
400312.4527,3749792.343
400312.151,3749787.621
400311.8553,3749782.866
400311.5749,3749778.071
400310.9897,3749773.483
400310.3343,3749768.9
400309.6607,3749764.295
400308.981,3749759.656
400308.3013,3749754.983
400307.7405,3749750.649
400307.5698,3749749.23
400307.2223,3749746.278
400306.7194,3749741.88
400306.2165,3749737.499
400305.7197,3749733.13
400305.5642,3749728.78
400305.4088,3749724.444
400305.2442,3749720.137
400305.0704,3749715.857
400304.8876,3749711.601
400304.6925,3749707.273
400304.4548,3749702.971
400304.1926,3749698.673
400303.9214,3749694.373
400303.6379,3749690.067
400303.1624,3749685.412
400302.6503,3749680.692
400302.1169,3749675.946
400301.6597,3749671.979
400301.55,3749671.205
400300.8703,3749666.538
400299.8645,3749661.733
400298.8312,3749656.89
400297.7888,3749652.044
400296.7403,3749647.202
400295.6887,3749642.366
400294.6067,3749637.204
400293.5947,3749631.912
400292.6194,3749626.593
400291.6653,3749621.279
400290.7205,3749615.979
400289.9371,3749611.318
400289.166,3749606.842
400288.3979,3749602.426
400287.6359,3749598.035
400286.8769,3749593.658
400285.8955,3749589.001
400284.8348,3749584.303
400283.7466,3749579.597
400282.6433,3749574.888
400281.5277,3749570.176
400280.6072,3749565.14
400279.7507,3749559.96
400278.9186,3749554.739
400278.0926,3749549.511
400277.2727,3749544.285
400276.6326,3749539.331
400276.0443,3749534.384
400275.4774,3749529.444
400274.9166,3749524.519
400274.3588,3749519.611
400273.7309,3749515.127
400273.0695,3749510.863
400272.3837,3749506.682
400271.6766,3749502.542
400270.9603,3749498.431
400270.0093,3749494.126
400269.0248,3749489.735
400268.0281,3749485.308
400267.0223,3749480.861
400266.0103,3749476.398
400265.3245,3749471.373
400265.2605,3749470.822
400265.4769,3749466.331
400265.7543,3749461.299
400266.0439,3749456.294
400266.3395,3749451.323
400266.7053,3749446.498
400267.1015,3749441.688
400267.513,3749436.904
400267.9275,3749432.154
400268.3451,3749427.439
400268.3481,3749423.364
400268.1775,3749419.558
400267.9428,3749415.845
400267.6806,3749412.173
400267.4002,3749408.527
400267.2326,3749405.119
400267.0954,3749401.801
400266.9613,3749398.523
400266.8272,3749395.268
400266.6961,3749392.031
400266.6992,3749388.264
400266.7571,3749384.378
400266.8363,3749380.473
400266.9217,3749376.575
400267.0101,3749372.693
400266.9308,3749368.779
400266.8455,3749364.833
400266.7662,3749360.895
400266.6839,3749356.979
400266.6016,3749353.092
400266.6839,3749349.395
400266.7693,3749345.75
400266.8455,3749342.128
400266.9247,3749338.524
400266.9979,3749334.934
400267.3789,3749332.176
400267.6441,3749329.634
400267.6715,3749327.198
400267.6867,3749324.66
400267.7081,3749321.456
400267.7599,3749318.164
400267.7599,3749318.162
400268.3238,3749314.652
400268.9364,3749311.161
400269.0675,3749308.417
400269.0705,3749305.893
400269.5399,3749303.299
400270.0642,3749300.61
400270.0642,3749300.606
400270.4726,3749297.875
400270.8688,3749295.108
400271.3047,3749292.211
400271.768,3749289.331
400272.0606,3749286.6
400272.2923,3749283.989
400272.2923,3749283.983
400272.4965,3749281.595
400272.7312,3749279.108
400273.0969,3749276.237
400273.5297,3749273.294
400274.0357,3749270.622
400274.2338,3749269.664
400274.7916,3749268.046
400274.7947,3749268.039
400275.9895,3749265.017
400277.1934,3749261.996
400277.9493,3749259.72
400278.7205,3749257.4
400279.6075,3749254.442
400280.5127,3749251.443
400280.5158,3749251.433
400281.4454,3749248.528
400282.3689,3749245.693
400283.1401,3749243.1
400283.9021,3749240.499
400284.6488,3749238.276
400285.4139,3749236.047
400285.4169,3749236.038
400286.2795,3749233.666
400287.1848,3749231.239
400288.212,3749228.719
400289.2208,3749226.236
400290.1383,3749223.746
400291.0527,3749221.247
400291.0588,3749221.235
400292.2048,3749218.454
400293.3783,3749215.637
400294.5091,3749212.922
400295.6095,3749210.226
400296.7372,3749207.342
400297.8711,3749204.495
400297.8772,3749204.48
400299.0842,3749201.48
400300.2759,3749198.518
400301.5195,3749195.387
400302.7966,3749192.171
400303.8878,3749189.172
400305.0064,3749186.116
400305.0125,3749186.098
400305.8934,3749183.493
400306.6889,3749181.05
400307.5698,3749178.656
400307.7131,3749178.302
400308.7524,3749175.794
400309.6973,3749173.224
400310.6391,3749170.607
400310.6452,3749170.59
400311.7334,3749167.933
400312.8916,3749165.187
400314.1108,3749162.411
400315.3087,3749159.697
400316.7016,3749156.596
400318.0244,3749153.577
400318.0336,3749153.556
400319.2802,3749150.426
400320.5543,3749147.212
400321.7796,3749143.922
400323.0293,3749140.557
400324.3826,3749137.262
400325.7206,3749134.057
400325.7328,3749134.032
400327.074,3749130.966
400328.3633,3749127.985
400329.4362,3749125.132
400330.5091,3749122.238
400331.6551,3749119.169
400332.8438,3749116.055
400332.856,3749116.029
400334.1301,3749112.909
400335.3737,3749109.868
400336.5014,3749107.038
400337.5865,3749104.244
400338.4491,3749101.455
400339.2629,3749098.664
400339.269,3749098.638
400340.1682,3749095.446
400341.107,3749092.141
400342.1067,3749089.185
400343.0729,3749086.36
400343.7313,3749083.857
400344.3561,3749081.41
400344.3622,3749081.386
400345.0937,3749078.786
400345.8557,3749076.101
400346.697,3749073.477
400347.5718,3749070.772
400348.2301,3749068.506
400348.4496,3749067.719
400349.2634,3749064.835
400349.2725,3749064.804
400350.1839,3749061.731
400351.0617,3749058.712
400351.9334,3749055.695
400352.8082,3749052.665
400353.683,3749049.643
400353.6891,3749049.616
400354.5944,3749046.027
400355.524,3749042.303
400356.4658,3749038.528
400357.4107,3749034.726
400358.3495,3749030.94
400358.3586,3749030.906
400359.3919,3749026.722
400360.4618,3749022.431
400361.5407,3749018.1
400362.6197,3749013.749
400363.6835,3749009.425
400363.6926,3749009.387
400365.0764,3749005.494
400366.4785,3749001.723
400367.8745,3748997.982
400369.2705,3748994.241
400370.6543,3748990.525
400370.6665,3748990.492
400372.0167,3748986.786
400373.3213,3748983.133
400374.6106,3748979.492
400375.8938,3748975.846
400377.1617,3748972.224
400377.1739,3748972.192
400378.4632,3748968.093
400379.8074,3748963.789
400381.176,3748959.405
400382.5537,3748954.977
400383.9253,3748950.559
400383.9374,3748950.519
400385.3151,3748946.091
400386.7325,3748941.58
400388.162,3748937.031
400389.5976,3748932.463
400391.0149,3748927.924
400391.0271,3748927.883
400392.6334,3748923.797
400394.2184,3748919.857
400395.782,3748915.97
400397.3365,3748912.104
400398.8726,3748908.281
400398.8879,3748908.247
400400.1437,3748905.073
400401.3446,3748901.986
400402.5333,3748898.906
400403.7312,3748895.81
400404.929,3748892.716
400404.9412,3748892.688
400406.1299,3748889.079
400407.3217,3748885.357
400408.5135,3748881.595
400409.7022,3748877.815
400410.8787,3748874.056
400410.8879,3748874.023
400412.2229,3748869.646
400412.9392,3748867.348
400413.5396,3748865.171
400414.7802,3748860.697
400416.0237,3748856.176
400417.249,3748851.661
400417.2612,3748851.62
400418.7517,3748847.469
400420.2361,3748843.451
400421.7052,3748839.469
400423.1591,3748835.496
400424.5886,3748831.556
