397692.5168720001,3761814.1885760003,400583.2004480000,3761098.2347120000,399957.9398240000,3764356.4979440002,401615.7714080000,3763501.1133200000,401666.7888320000,3764953.5036080000
397658.6871200000,3761793.7456400003,400566.7107680000,3761032.2333200001,399905.2520960000,3764300.0276480000,401609.3431760001,3763482.9594320003,401663.2958240000,3764952.2356400001
397589.7383120001,3761751.8935520002,400549.3219280000,3760964.9426239999,399718.4310320001,3764208.6973760002,401596.2581120000,3763445.0514560002,401659.5163040000,3764950.9006159999
397572.6024560001,3761741.4450079999,400546.5482480000,3760936.8156800000,399704.0962880000,3764196.8071280001,401581.7039120001,3763401.3522800002,401655.4319840000,3764949.4954880001
397525.3493120000,3761704.3874240001,400554.2109200000,3760889.1358159999,nan,nan,401565.6013280000,3763351.0237040003,401651.1434480000,3764948.0537840002
397491.3580160000,3761677.3486160003,400563.0592640000,3760835.9024960003,nan,nan,401565.5007440000,3763350.7097600000,401646.6049760000,3764946.5663600001
397460.1617360000,3761657.3964080000,400569.7922960001,3760796.0255120001,nan,nan,401563.8761600000,3763300.3537520003,401641.7891360000,3764945.0271200002
397392.5418560000,3761614.4958080002,400569.9873680000,3760794.8886080002,nan,nan,401562.6020960000,3763242.4813760002,401636.6837360000,3764943.4360640002
397323.6387680001,3761571.0252320003,400541.6988800000,3760735.6568240002,nan,nan,401562.1357520000,3763176.2544320002,401631.2704880000,3764941.7870960003
397299.9497120000,3761556.1509920000,400541.0923280000,3760733.5262720003,nan,nan,401562.1479440000,3763149.5509040002,401625.3421280000,3764940.0284000002
397290.2022080000,3761549.0430560000,400522.1947280000,3760672.4443520000,nan,nan,401557.4753600000,3763105.7389520002,401618.9657120000,3764938.1782640000
397284.7310480000,3761545.7268320001,400513.2640880001,3760644.5612480002,nan,nan,401550.4040000000,3763035.0284000002,401612.0772320000,3764936.2275439999
397275.7364000001,3761540.2892000000,400508.7256160000,3760640.2300400003,nan,nan,401543.5581920000,3762962.5225760001,401604.6248720000,3764934.1701440001
397262.6239040000,3761532.2882000003,400490.4040880000,3760608.3205280001,nan,nan,401542.7169440000,3762948.3920479999,401596.5568160000,3764931.9938719999
397236.5025440000,3761520.1144880001,400453.1880080000,3760534.5010160003,nan,nan,401536.3923440001,3762895.7378480001,401588.0163200001,3764929.7474960000
397209.4393520000,3761507.7060799999,400444.7389520000,3760524.7260799999,nan,nan,401530.3603520000,3762829.5170000000,401578.5736160000,3764927.3243360003
397181.9982080000,3761494.9776320001,400393.3252880001,3760459.9286480001,nan,nan,401525.4347840000,3762762.0830480000,401568.1738400000,3764924.7243920001
397154.3284640000,3761481.9139040001,400337.1293120000,3760379.9765599999,nan,nan,401524.5020960000,3762747.2362400000,401556.7377440000,3764921.9385200003
397126.4758400000,3761468.5088000000,400307.5698080000,3760334.0432000002,nan,nan,401520.2775680000,3762698.9193440001,401544.1677920001,3764918.9606240001
397103.7438560000,3761454.6160160000,400307.1156560000,3760333.3421600000,nan,nan,401515.3154240000,3762636.2280800003,401531.3540000001,3764915.9857760002
397089.0433520000,3761445.1214960003,400278.2724320000,3760297.3483279999,nan,nan,401514.5138000000,3762630.2143760002,401517.1472720000,3764912.7762320000
397081.8165440001,3761441.2170080002,400220.4427280000,3760222.1145440000,nan,nan,401504.8760240001,3762565.9564399999,401514.5138000000,3764912.1910160002
397059.4868960000,3761428.7933600000,400165.4568080000,3760143.3603200000,nan,nan,401501.2031840000,3762546.0773840002,401504.1963200000,3764907.7013119999
397037.6174960000,3761416.2813200001,400158.0562640000,3760132.1833040002,nan,nan,401490.6906320000,3762496.2730640001,401491.6172240000,3764902.1082319999
397016.1016640000,3761403.6686960002,400116.5516480000,3760073.5275920001,nan,nan,401474.6581520000,3762425.0717839999,401478.9863120000,3764896.3536080001
396998.2068560000,3761390.1294800001,400106.4109520000,3760059.0099680000,nan,nan,401457.7356560000,3762350.9474720000,401466.2792000000,3764890.4465840003
396981.4580960000,3761376.4378640000,400070.3866400000,3760007.1360559999,nan,nan,401456.3549120000,3762344.9185279999,401453.9439440001,3764884.5700400001
396965.3280800000,3761362.6639520000,400025.3707280000,3759940.2659840002,nan,nan,401440.5693200000,3762270.1937600002,401441.9287280000,3764878.7056880002
396949.6278320000,3761348.8107920000,400019.3631200001,3759931.0274960003,nan,nan,401417.3252720000,3762185.5843280000,401430.1969760000,3764872.8443840002
396938.9202080000,3761339.1303440002,399985.7040560000,3759883.2013280001,nan,nan,401404.5145280000,3762143.7627200000,401418.7334480000,3764866.9830800002
396934.2567680000,3761335.0704080001,399945.9977600001,3759828.1696879999,nan,nan,401387.9334080000,3762097.7104880000,401407.0321760000,3764860.9358480000
396919.8214400000,3761321.3208800000,399906.0049520000,3759773.7506960002,nan,nan,401353.5733040000,3762007.5201679999,401395.8307760000,3764855.0105360001
396905.6939600001,3761307.4128560000,399905.2520960000,3759772.7387600001,nan,nan,401327.5525280000,3761942.6038640002,401385.0621920000,3764849.1858080002
396891.7249760000,3761293.3676720001,399873.7052960000,3759729.8686400000,nan,nan,401315.0587760000,3761918.8629920003,401374.6898480000,3764843.4525200003
396887.8875440001,3761289.4570880001,399866.9905520000,3759720.8069360000,nan,nan,401313.3579920001,3761915.6534480001,401364.6802160001,3764837.7984799999
396877.5731120000,3761278.3562719999,399830.0457440000,3759671.5116320001,nan,nan,401294.1068240000,3761883.9542479999,401354.9662400000,3764832.1474879999
396863.0067200000,3761262.5493439999,399793.1039840000,3759622.7101040003,nan,nan,401281.2838880000,3761867.0561360000,401345.4839120000,3764826.5056400001
396842.0120960000,3761247.4495520000,399755.8543760000,3759574.0365920002,nan,nan,401257.9514480000,3761840.1118160002,401336.2210400000,3764820.8729360001
396818.3138960000,3761231.6212880001,399720.8541920001,3759528.7097840002,nan,nan,401231.4155600001,3761813.7344240001,401327.1532400000,3764815.2371840002
396792.7686080000,3761214.8816720000,399718.9766240000,3759525.5124320001,nan,nan,401201.3196080000,3761787.9361520000,401318.2683200000,3764809.6014320003
396765.6566480000,3761197.1484079999,399704.0962880000,3759499.9580000001,nan,nan,401167.2338240001,3761762.6682320000,401313.3579920001,3764806.3766480000
396737.0816480001,3761178.3635840002,399691.1697200000,3759478.6738160001,nan,nan,401134.6171760000,3761741.4450079999,401310.3679040000,3764804.2156159999
396699.9173840000,3761157.8292080001,399660.2569040000,3759429.3114560000,nan,nan,401132.5292960000,3761739.0218480001,401303.2325360000,3764799.0340160001
396686.7286880000,3761150.4835280003,399623.5681280000,3759370.4423839999,nan,nan,401124.4307600000,3761722.6754240002,401296.1703200000,3764793.8859440000
396666.6393200000,3761137.9714879999,399596.8402160000,3759327.5539760003,nan,nan,401117.6550560000,3761706.4753040001,401289.1568720000,3764788.7531119999
396658.6078400000,3761133.7439120002,399581.4661040001,3759303.4747760003,nan,nan,401112.1991360000,3761691.8631920000,401282.1739040000,3764783.6263760002
396614.7593120000,3761110.1371519999,399536.7610880000,3759237.7080800002,nan,nan,401111.4950480000,3761691.3480799999,401274.9653840000,3764778.4508720003
396570.2249840000,3761085.3904400002,399502.9374320000,3759192.2288720002,nan,nan,401105.8928240000,3761686.6084400001,401267.6928560000,3764773.2418400003
396525.1816400000,3761059.5952160000,399492.0347360000,3759178.0526240002,nan,nan,401100.7478000000,3761681.3536880002,401260.3959440000,3764768.0175680001
396485.5698320000,3761035.0222400003,399452.5722800000,3759127.7514800001,nan,nan,401097.4407200000,3761675.0839519999,401253.0929360000,3764762.7872000001
396480.1931600000,3761031.8767039999,399451.5694880000,3759126.3951200000,nan,nan,401095.1973920000,3761668.2168080001,401247.5516720000,3764758.8126079999
396434.8907360000,3761004.2496320000,399420.6566720000,3759078.0416480000,nan,nan,401093.6002400001,3761660.6333840000,401245.8569840000,3764757.5812160000
396389.8687280000,3760975.6532960003,399389.0214800001,3759028.3440080001,nan,nan,401092.3688480000,3761652.2422400001,401238.5448320000,3764752.2990319999
396345.0174080000,3760946.1303679999,399357.0662480000,3758978.7835280001,nan,nan,401091.3873920001,3761643.0189920003,401231.3119280000,3764747.0534240003
396331.1977760000,3760936.8156800000,399324.5837120001,3758929.5004159999,nan,nan,401089.0922480000,3761635.9720160002,401224.1460800000,3764741.8382959999
396303.8816000000,3760917.9485599999,399321.7490720000,3758925.2362640002,nan,nan,401086.7026160000,3761627.9070080002,401217.0472880000,3764736.6506000003
396284.4140240001,3760903.4614160000,399301.7785760000,3758891.1443840000,nan,nan,401084.2886000000,3761618.7904400001,401210.0064080000,3764731.4903360000
396266.6045600000,3760892.1746720001,399295.4722640000,3758878.7664560000,nan,nan,401081.8989680000,3761608.5522079999,401203.1270720001,3764726.3544560000
396231.3544400000,3760868.6471600002,399268.7443520000,3758829.1998800002,nan,nan,401079.5611520000,3761597.0856320001,401196.1684880001,3764721.1484719999
396197.7502400000,3760844.9367680000,399241.1477600000,3758779.3833679999,nan,nan,401076.6320240000,3761584.7138000000,401189.1641840001,3764715.8876240002
396165.5481200001,3760820.9977760003,399212.9171840000,3758729.6156240003,nan,nan,401073.4682000000,3761570.3028560001,401182.1202560000,3764710.5780080003
396134.6292080000,3760796.7966560000,399209.7411680000,3758724.0804560003,nan,nan,401070.2068400000,3761553.7064960003,401175.0458480000,3764705.2226720001
396104.9538800000,3760773.4398320001,399186.2685200000,3758672.6850800002,nan,nan,401067.8385440001,3761540.2892000000,401168.2000400000,3764699.9983999999
396097.8428960000,3760767.7339760000,399159.9094160000,3758614.0659440001,nan,nan,401067.6952880000,3761536.7870479999,401161.2170720000,3764694.6674480001
396097.2180560000,3760767.3590720003,399131.6453120000,3758555.8217120003,nan,nan,401067.0826400000,3761523.8818160002,401154.1304720000,3764689.2420080001
396096.3950960001,3760766.8683440001,399115.6646480000,3758522.9216000000,nan,nan,401066.8936640000,3761510.3913680003,401146.9554800000,3764683.7281760001
396095.5660400000,3760766.3745680000,399106.1213600000,3758498.7814400000,nan,nan,401066.9210960000,3761496.8491040003,401139.6981920000,3764678.1350960000
396094.7400320000,3760765.8807919999,399100.6227680000,3758485.0654400000,nan,nan,401067.0948320000,3761483.1635840000,401132.3768960000,3764672.4810560001
396093.9018320000,3760765.3931120001,399084.3769280000,3758442.4391600001,nan,nan,401067.3630560000,3761469.2586079999,401125.1043680001,3764666.8361599999
396093.0666800000,3760764.9084800002,399062.3551280000,3758385.5848160000,nan,nan,401067.6983360000,3761455.0640719999,401117.8623200000,3764661.1912640003
396092.2315280000,3760764.4268960003,399040.0254800000,3758328.9377359999,nan,nan,401068.2012560000,3761439.3882080000,401112.1991360000,3764656.7594719999
396091.3994240001,3760763.9422640000,399037.2152240000,3758321.7627440002,nan,nan,401068.7559920000,3761423.3557279999,401110.6964720000,3764655.6164720003
396090.5703680000,3760763.4606800000,399020.4451280001,3758272.6411760002,nan,nan,401069.3625440000,3761406.9544400000,401103.7348400000,3764650.3099040003
396089.7717920000,3760762.9577600001,399001.3067360001,3758216.6128400001,nan,nan,401070.0087200000,3761390.1751999999,401096.7884480000,3764644.9880960002
396088.9762640001,3760762.4487439999,398982.2049200000,3758160.7887200001,nan,nan,401070.6853760000,3761373.0027680001,401089.9395920000,3764639.7059120000
396088.1837840001,3760761.9397280002,398968.4279600001,3758120.6069360003,nan,nan,401070.4628720001,3761355.2420720002,401083.1577920000,3764634.4542080001
396087.3913040000,3760761.4307120000,398963.4505760000,3758103.1266560000,nan,nan,401069.9904320000,3761339.1303440002,401076.4308560000,3764629.2238400001
396086.5988240000,3760760.9186479999,398945.5527200000,3758041.9532960001,nan,nan,401070.0209120000,3761336.4115280001,401069.7526880000,3764624.0148080001
396085.8429200000,3760760.4035360003,398928.1699760000,3757983.4652240002,nan,nan,401070.0879680000,3761314.1397919999,401063.0013680001,3764618.7874880000
396085.0961600000,3760759.8945200001,398910.8603840000,3757927.5252800002,nan,nan,401070.0361520000,3761291.6089760000,401056.2287120000,3764613.5632159999
396084.3494000000,3760759.3855039999,398908.3000640000,3757919.4480800000,nan,nan,401069.8959440000,3761268.8068880001,401049.4591040000,3764608.3419920001
396083.6026400001,3760758.8795360001,398899.4639120000,3757886.2553600003,nan,nan,401069.4509360000,3761245.3830080000,401042.7016880000,3764603.1329600001
396083.2551680000,3760758.6448400002,398894.3006000000,3757863.7062560003,nan,nan,401068.7498960000,3761221.6147040003,401035.9656080001,3764597.9361200002
396082.9107440001,3760758.3491839999,398880.0999680000,3757802.0513120000,nan,nan,401067.8507360001,3761197.5294079999,401029.4428880000,3764592.8398640002
396082.2340880000,3760757.7944479999,398865.8444720000,3757740.7255520001,nan,nan,401066.7930800000,3761173.1057839999,401022.7586240000,3764587.6277840002
396081.5543840000,3760757.2458080002,398860.0959440001,3757718.2892240002,nan,nan,401065.6104560000,3761148.3346879999,401015.9432960000,3764582.3090240001
396080.8746800000,3760756.6941200001,398850.7904000001,3757673.4744800003,nan,nan,401065.3117520000,3761137.9714879999,401009.0212880000,3764576.8927279999
396080.1949760000,3760756.1454799999,398836.0015040000,3757605.5162720000,nan,nan,401065.0252400000,3761124.9473840003,401002.0017440000,3764571.3941360000
396079.5183200000,3760755.5968400002,398821.1638400001,3757540.8072319999,nan,nan,401064.4034480000,3761100.3591680001,400995.0919280000,3764565.8985919999
396078.8294720000,3760755.0512480000,398815.5402800000,3757517.1334160003,nan,nan,401063.7664160000,3761075.1156319999,400988.1302960000,3764560.3420879999
396078.1436720000,3760754.5056560002,398806.2103520000,3757466.9633360002,nan,nan,401063.1293840000,3761049.1923920000,400984.7744480000,3764557.6537520001
396077.4609200000,3760753.9600640000,398796.9566240000,3757418.4909919999,nan,nan,401062.4984480001,3761022.5742080002,400981.3271600000,3764554.8160640001
396076.7781680000,3760753.4114240003,398792.6894240000,3757409.5481600002,nan,nan,401062.0321040000,3760996.1724320003,400974.6733760000,3764549.3144240002
396076.1015120000,3760752.8658320000,398781.3417200000,3757385.7889999999,nan,nan,401061.3737360000,3760969.1854400001,400967.9830160000,3764543.7487760000
396075.4431440000,3760752.3171919999,398769.6922640000,3757361.7341840002,nan,nan,401060.6513600000,3760941.5339839999,400961.2987520000,3764538.1800800003
396074.7878240001,3760751.7685520002,398757.7410560000,3757337.3898080001,nan,nan,401060.5263920000,3760936.8156800000,400954.6724000000,3764532.6357680000
396074.1264080000,3760751.2229599999,398747.0943920001,3757315.9745600000,nan,nan,401064.2601920000,3760910.5419200002,400948.0948160000,3764527.1097440002
396073.4619440000,3760750.6804160001,398745.8050880000,3757312.8198800003,nan,nan,401068.9998320000,3760875.7947200001,400941.5660000000,3764521.5989600001
396072.7944320000,3760750.1348240003,398735.7527840000,3757288.4084480000,nan,nan,401074.8855200000,3760833.7841360001,400935.0829040000,3764516.0973200002
396072.1787360000,3760749.6014240002,398725.4444480001,3757264.0549280001,nan,nan,401082.6518240001,3760784.8942160001,400928.8009760000,3764510.7084560003
396071.5752320000,3760749.0741200000,398715.0903920000,3757239.7471280000,nan,nan,401090.7015920000,3760735.6568240002,400922.4672320000,3764505.2494880003
396070.9747760000,3760748.5468160002,398704.6448960000,3757215.3631279999,nan,nan,401090.3023040000,3760728.0368240001,400916.0969120000,3764499.7204160001
396070.3773680000,3760748.0256079999,398698.3050560000,3757200.6412880002,nan,nan,401087.1628640000,3760667.8388240002,400911.0402800000,3764495.3069120003
396069.7830080000,3760747.5074479999,398694.2085440001,3757191.5856800000,nan,nan,401084.0386640001,3760613.8160720002,400909.7540240000,3764494.2431600001
396069.1825520000,3760747.0045280000,398683.6533200000,3757168.6891040001,nan,nan,401077.9487600001,3760564.9810160003,400903.6031600001,3764489.1560479999
396068.5881920001,3760746.5107519999,398672.6652800000,3757145.6431760001,nan,nan,401076.6472640000,3760556.4222320002,400897.7418560000,3764484.2000000002
396068.0029760000,3760746.0230720001,398661.3114800000,3757122.4204640002,nan,nan,401076.5527760000,3760555.7333840001,400891.7860640000,3764479.1403200002
396067.4238560000,3760745.5414880002,398657.5350080000,3757114.8187520001,nan,nan,401076.4308560000,3760554.8890880002,400885.7479760000,3764473.9861520003
396066.8508320000,3760745.0660000001,398649.9790160001,3757097.8292000000,nan,nan,401076.2997920000,3760554.0508880001,400879.6336880000,3764468.7405440002
396066.2320880000,3760744.5752719999,398638.4118560000,3757072.5003200001,nan,nan,401076.1656800000,3760553.2126879999,400873.4553920000,3764463.4095920003
396065.6011520000,3760744.0814960003,398626.3753040000,3757046.9550320003,nan,nan,401076.0498560001,3760552.3988720002,400867.5026480000,3764458.0786400000
396064.9671680001,3760743.5785759999,398613.7261040000,3757020.6386000002,nan,nan,401075.9248880000,3760551.6033439999,400861.4767520000,3764452.6653920002
396064.3270880000,3760743.0756560001,398600.2691840000,3756993.6607520003,nan,nan,401075.7938240001,3760550.8200079999,400855.3746560001,3764447.1668000002
396063.6870080000,3760742.5666399999,398586.0197840000,3756966.1342640002,nan,nan,401075.6627600000,3760550.0458160001,400849.2085520000,3764441.5828640000
396063.0774080000,3760742.0545760002,398570.9840000001,3756938.1231440003,nan,nan,401075.5256000001,3760549.2807680001,400842.9784400000,3764435.9257760001
396062.4739040000,3760741.5394640001,398557.4021120000,3756913.6598960003,nan,nan,401075.4067280000,3760548.5187680000,400836.9342560000,3764430.1589600001
396061.8734480001,3760741.0213040002,398555.3050880000,3756909.6487280000,nan,nan,401075.2970000000,3760547.7628640002,400831.2405920000,3764424.5353999999
396061.2790880000,3760740.5031440002,398540.2205360000,3756880.5677600000,nan,nan,401075.1933680000,3760547.0069599999,400825.7999120000,3764419.0611920003
396060.6847280000,3760739.9819360003,398524.3282640000,3756850.6943120002,nan,nan,401075.0958320000,3760546.2480080002,400820.5573520000,3764413.7119519999
396060.1147520000,3760739.4637760003,398507.5977920000,3756820.0527679999,nan,nan,401074.9982960000,3760545.4921039999,400815.4763360000,3764408.4693920002
396059.5539200000,3760738.9486640003,398497.1492480000,3756801.3045200002,nan,nan,401074.8733280000,3760544.7422960000,400809.7582880000,3764403.3578960001
396059.0022320000,3760738.4335520002,398489.5627760000,3756789.6184880002,nan,nan,401074.7392160000,3760544.0016320003,400803.7141040000,3764398.1214320003
396058.4566400000,3760737.9214880001,398470.8206240000,3756760.3851200002,nan,nan,401074.5959600001,3760543.2670640000,400797.4535120000,3764392.7478080001
396057.9140960000,3760737.4094240000,398452.4930000000,3756731.3681600001,nan,nan,401074.4496560000,3760542.5355440001,400791.0374720001,3764387.2492160001
396057.3867920000,3760736.9095520000,398440.8404960000,3756712.5010400000,nan,nan,401074.3003040000,3760541.8070720001,400784.4964640000,3764381.6408960000
396056.8686320001,3760736.4188240003,398436.5824400000,3756702.6773359999,nan,nan,401074.1174240001,3760541.0846960000,400778.5528640000,3764376.2520320001
396056.3596160000,3760735.9341920000,398424.2746160000,3756674.2090159999,nan,nan,401073.9223520000,3760540.3745120000,400772.4477200001,3764370.7382000000
396056.0700560000,3760735.6568240002,398412.2502560000,3756646.3045760002,nan,nan,401073.7150880001,3760539.6765200002,400766.2115120000,3764365.1085440000
396055.8475520000,3760735.4983280003,398400.4727840000,3756618.8878160003,nan,nan,401073.5047760000,3760538.9815759999,400759.8716720000,3764359.3661120003
396055.3263440001,3760735.1264720000,398388.8690480000,3756591.2881760001,nan,nan,401073.2853200000,3760538.2957760002,400756.7078480000,3764356.4979440002
396054.7441760000,3760734.7485199999,398377.4756240000,3756563.9018959999,nan,nan,401073.0811040000,3760537.6221679999,400753.8366320000,3764353.6633040002
396054.1406720000,3760734.3644719999,398366.2955600001,3756536.7868880001,nan,nan,401072.8707920000,3760536.9546560002,400748.5635920000,3764348.0976559999
396053.5280240000,3760733.9804240000,398355.8866400000,3756511.3452320001,nan,nan,401072.6574320000,3760536.2962880000,400743.3880880000,3764342.5502960002
396052.9062320000,3760733.5902800001,398355.4538240000,3756509.9187679999,nan,nan,401072.4379760000,3760535.6440160000,400738.2887840000,3764337.0242720000
396052.2813920000,3760733.1970879999,398347.3156640001,3756482.9500640002,nan,nan,401072.2185200001,3760534.9947919999,400733.2443440000,3764331.5226320000
396051.6961760001,3760732.7947519999,398339.6194640000,3756456.3562640003,nan,nan,401072.0844080001,3760534.5010160003,400728.2486720000,3764326.0331840003
396051.1231520000,3760732.3924159999,398331.9354560000,3756429.9697280000,nan,nan,401072.0356400000,3760534.3608080000,400722.9786800001,3764320.1901680003
396050.5562240001,3760731.9900799999,398324.2666880001,3756403.8636079999,nan,nan,401071.8527600000,3760533.7908320003,400718.2542800001,3764314.7891120003
396049.9953920000,3760731.5938400002,398316.6405920000,3756378.0775279999,nan,nan,401071.6851200000,3760533.2025680002,400713.9901280000,3764309.8361120000
396049.4376080000,3760731.1945520001,398309.0663120000,3756352.6236800002,nan,nan,401071.5266240000,3760532.5990640000,400710.1222160000,3764305.2763040001
396048.9103040000,3760730.8013599999,398301.6505280000,3756328.0933759999,nan,nan,401071.3772720000,3760531.9803200001,400709.8844720001,3764304.9897920000
396048.3860480000,3760730.4051200002,398296.1641280000,3756310.1863760003,nan,nan,401071.1974400000,3760531.3615760002,400706.8059920000,3764301.2346560000
396047.8648400001,3760730.0088800001,398295.9903920001,3756309.3725600000,nan,nan,401071.0054160000,3760530.7519760001,400702.7216720000,3764297.3454080001
396047.3436320000,3760729.6156879999,398294.8717760000,3756304.5658640000,nan,nan,401070.8042480000,3760530.1515200003,400698.6922160001,3764293.5140720000
396046.8254720001,3760729.2224960001,398289.8029520001,3756283.1109920000,nan,nan,401070.6000320000,3760529.5632560002,400694.7176240000,3764289.6918800003
396046.2524480000,3760728.8262560000,398284.7341280000,3756262.0371200000,nan,nan,401070.3897200000,3760528.9841360003,400690.8009440000,3764285.8757839999
396045.6672320000,3760728.4269679999,398279.6714000001,3756241.3259600000,nan,nan,401070.1611200000,3760528.3867279999,400686.9391280001,3764282.0688320003
396045.0789680000,3760728.0246319999,398274.4593200000,3756220.8494960000,nan,nan,401069.9233760000,3760527.7954160003,400683.0072080001,3764278.3319840003
396044.4907040001,3760727.6192480000,398269.3539200000,3756200.8972880002,nan,nan,401069.6795360000,3760527.2071520002,400679.0234720000,3764274.5524639999
396043.8993920001,3760727.2138640000,398264.3338640000,3756181.3961840002,nan,nan,401069.4326480000,3760526.6249839999,400675.0062080000,3764270.7180800000
396043.1922560000,3760726.7871440002,398259.3747680000,3756162.2943680002,nan,nan,401069.1796640001,3760526.0489119999,400670.9645600001,3764266.8379760003
396042.4333040001,3760726.3604240003,398254.4674880001,3756143.5583120002,nan,nan,401068.9571600000,3760525.4819840002,400666.8985280000,3764262.9182480001
396041.6408240000,3760725.9276080001,398249.2706480001,3756124.9685600000,nan,nan,401068.7438000001,3760524.9181039999,400663.1403440000,3764258.8095440003
396040.8270080001,3760725.4947919999,398244.8632400000,3756109.0275200000,nan,nan,401068.5365360000,3760524.3481280003,400659.4796960000,3764254.6916960003
396039.9918560000,3760725.0558799999,398244.3603200000,3756106.3727120003,nan,nan,401068.3353680000,3760523.7751040002,400655.8769600000,3764250.5890879999
396039.1841360001,3760724.5956319999,398240.8551200000,3756087.6031280002,nan,nan,401068.1402960001,3760523.1959839999,400652.3260400000,3764246.5047680000
396038.3886080000,3760724.1262400001,398237.3864960001,3756068.9828960001,nan,nan,401068.0610480000,3760522.4736080002,400648.8116960000,3764242.4448320000
396037.5991760000,3760723.6507520000,398233.9361600000,3756050.5150640002,nan,nan,401068.0519040001,3760521.6628399999,400644.8188160000,3764238.3666079999
396036.8127920000,3760723.1722160000,398230.6473680000,3756032.2727840003,nan,nan,401068.0823840000,3760520.7972080000,400640.8716560000,3764234.2822880000
396036.0325040000,3760722.6906320001,398227.2518960000,3756014.3353039999,nan,nan,401068.1433440000,3760519.8919520001,400636.9580240001,3764230.1857759999
396035.2766000000,3760722.2242880003,398225.4779600000,3756005.3080424001,nan,nan,401068.2256400000,3760518.9562160000,400633.0718240000,3764226.0831680000
396034.5237440000,3760721.7457520002,398225.4200480001,3756004.9212512001,nan,nan,401068.2622160000,3760518.0509600001,400629.2100080000,3764221.9775120001
396033.7708880000,3760721.2611199999,398225.3103200000,3756004.1382200001,nan,nan,401068.2835520000,3760517.1609439999,400624.9245200000,3764218.0577839999
396033.0180320001,3760720.7703920002,398225.1975440001,3756003.3597607999,nan,nan,401068.2957440000,3760516.2831200003,400620.5201600000,3764214.0770960003
396032.2682240000,3760720.2766160001,398225.1061040000,3756002.6154392003,nan,nan,401068.3018400000,3760515.4174879999,400616.0396000000,3764210.0293520000
396031.4909840000,3760719.7675999999,398225.0146640000,3756001.8723368002,nan,nan,401068.3048880000,3760514.5549039999,400611.5011280000,3764205.9206480002
396030.7167920001,3760719.2646800000,398224.9232240000,3756001.1246624002,nan,nan,401068.2652640000,3760513.7136559999,400606.9199840000,3764201.7601280003
396029.9395520000,3760718.7587120002,398224.8287360001,3756000.3715015999,nan,nan,401068.2134480000,3760512.8906960003,400602.3083600000,3764197.6453280002
396029.1684080000,3760718.2557919999,398224.7342480000,3755999.6128544002,nan,nan,401068.1494400000,3760512.0799280000,400597.6967360000,3764193.5274800002
396028.3942160000,3760717.7498240001,398224.6123280000,3755998.7853224003,nan,nan,401068.0793360000,3760511.2813520003,400593.0881600000,3764189.4218240003
396027.6444080001,3760717.2590959999,398224.4843120000,3755997.9370639999,nan,nan,401068.0031360000,3760510.4919199999,400588.4917760000,3764185.3283600002
396026.9067920001,3760716.7714160001,398224.3562960000,3755997.0778327999,nan,nan,401067.9421760000,3760509.7085839999,400583.8984400000,3764181.2379439999
396026.1752720000,3760716.2806879999,398224.2252320000,3755996.2118960000,nan,nan,401067.8812160001,3760508.9282960002,400579.0338320000,3764177.4462319999
