x,y
400327.6836,3765100.78
400316.8296,3765049.878
400307.5698,3764983.051
400306.4451,3764976.705
400303.5647,3764959.971
400272.1399,3764903.958
400240.6632,3764823.994
400221.8265,3764758.813
400194.614,3764696.173
400141.2374,3764575.46
400130.3317,3764557.654
400106.411,3764523.998
400065.3422,3764487.531
399957.9398,3764356.498
399905.2521,3764300.028
399718.431,3764208.697
399704.0963,3764196.807
