x,y
390119.3098,3754971.403
390119.2915,3754971.402
390116.9872,3754971.301
390114.686,3754971.179
390112.4,3754971.045
390110.1322,3754970.902
390107.892,3754970.755
390107.8737,3754970.753
390105.7553,3754970.653
390103.6674,3754970.568
390101.5856,3754970.495
390099.5069,3754970.429
390097.4587,3754970.37
390097.4404,3754970.369
390095.1452,3754970.286
390092.7647,3754970.211
390090.3294,3754970.145
390087.8575,3754970.087
390085.3764,3754970.033
390085.355,3754970.033
390082.874,3754969.958
390080.4142,3754969.867
390077.9758,3754969.764
390075.5435,3754969.654
390073.1387,3754969.54
390073.1173,3754969.539
390070.7368,3754969.409
390068.3746,3754969.269
390066.0277,3754969.122
390063.6929,3754968.969
390061.3825,3754968.814
390061.3642,3754968.812
390059.1971,3754968.714
390057.0544,3754968.636
390054.9147,3754968.568
390052.7719,3754968.509
390050.6505,3754968.456
390050.6322,3754968.456
390048.523,3754968.395
390048.2822,3754968.369
390045.8743,3754968.12
390043.439,3754967.876
390040.9914,3754967.636
390038.553,3754967.401
390038.5317,3754967.399
390036.0597,3754967.12
390033.5939,3754966.828
390031.1281,3754966.529
390028.6683,3754966.227
390026.233,3754965.923
390026.2117,3754965.921
390023.8251,3754965.62
390021.4751,3754965.312
390019.1433,3754964.998
390016.8269,3754964.679
390014.5409,3754964.359
390014.5226,3754964.356
390012.2914,3754964.118
390010.0542,3754963.902
390007.8048,3754963.697
390005.5401,3754963.499
390003.2876,3754963.31
390003.2663,3754963.308
390000.834,3754963.054
389998.3743,3754962.797
389995.9054,3754962.543
389993.4365,3754962.294
389990.992,3754962.05
389990.9707,3754962.048
389988.5871,3754961.797
389986.2341,3754961.538
389983.8993,3754961.27
389981.5767,3754960.997
389979.2816,3754960.723
389979.2603,3754960.72
389976.9895,3754960.446
389974.7248,3754960.168
389972.4663,3754959.885
389970.2108,3754959.6
389967.9766,3754959.314
389967.9583,3754959.312
389965.8856,3754959.141
389963.8252,3754958.997
389961.7465,3754958.864
389959.6433,3754958.739
389957.5463,3754958.622
389957.528,3754958.621
389955.1384,3754958.404
389952.6756,3754958.18
389950.1793,3754957.961
389947.6647,3754957.744
389945.1562,3754957.533
389945.1318,3754957.531
389942.669,3754957.297
389940.2581,3754957.051
389937.8837,3754956.796
389935.5428,3754956.537
389933.2416,3754956.277
389933.2233,3754956.275
389930.9342,3754956.018
389928.6757,3754955.768
389926.4445,3754955.518
389924.2408,3754955.27
389922.0798,3754955.025
389922.0615,3754955.023
389919.8974,3754954.808
389917.7211,3754954.6
389915.5357,3754954.399
389913.3442,3754954.203
389911.1649,3754954.014
389911.1466,3754954.013
389908.8301,3754953.805
389906.4649,3754953.602
389904.06,3754953.401
389901.6277,3754953.204
389899.1954,3754953.01
389899.1741,3754953.008
389896.7448,3754952.794
389894.3491,3754952.575
389891.9808,3754952.356
389889.6338,3754952.135
389887.3265,3754951.916
389887.3052,3754951.914
389884.949,3754951.66
389882.599,3754951.387
389880.2551,3754951.105
389877.9204,3754950.816
389875.61,3754950.524
389875.5886,3754950.521
389873.3118,3754950.288
389871.0105,3754950.072
389868.6697,3754949.863
389866.2983,3754949.659
389863.9178,3754949.46
389863.8965,3754949.459
389861.3667,3754949.254
389858.7637,3754949.062
389856.0967,3754948.876
389853.384,3754948.696
389850.656,3754948.518
389850.6316,3754948.517
389847.8488,3754948.339
389847.3642,3754948.308
389845.0081,3754947.957
389842.1429,3754947.53
389839.2565,3754947.101
389836.3822,3754946.671
389836.3578,3754946.667
389833.4439,3754946.23
389830.524,3754945.789
389827.5948,3754945.345
389824.6627,3754944.897
389821.7518,3754944.448
389821.7274,3754944.444
389818.7892,3754943.988
389815.8539,3754943.528
389812.9187,3754943.064
389809.9835,3754942.595
389807.0818,3754942.127
389807.0544,3754942.123
389804.1313,3754941.647
389801.2113,3754941.167
389798.3005,3754940.682
389795.3958,3754940.194
389792.5245,3754939.706
389792.4971,3754939.702
389789.6107,3754939.206
389786.7303,3754938.706
389783.8621,3754938.202
389781.0031,3754937.695
389778.1807,3754937.188
389778.1532,3754937.183
389775.3155,3754936.668
389772.49,3754936.149
389769.6737,3754935.626
389766.8695,3754935.099
389764.0989,3754934.573
389764.0745,3754934.569
389761.2917,3754934.035
389758.5211,3754933.498
389755.7596,3754932.958
389753.0133,3754932.414
389750.2976,3754931.871
389750.2762,3754931.866
389747.5483,3754931.316
389744.8355,3754930.762
389742.135,3754930.205
389739.4436,3754929.645
389736.7888,3754929.086
389736.7644,3754929.081
389734.0974,3754928.515
389731.4426,3754927.945
389728.8,3754927.373
389726.1665,3754926.797
389723.5696,3754926.224
389723.5453,3754926.219
389720.9362,3754925.637
389718.3393,3754925.053
389715.7546,3754924.465
389713.1821,3754923.874
389710.64,3754923.286
389710.6187,3754923.281
389708.0675,3754922.684
389705.5285,3754922.085
389702.9987,3754921.482
389700.481,3754920.877
389697.9939,3754920.274
389697.9725,3754920.269
389695.4762,3754919.658
389692.9891,3754919.044
389690.5141,3754918.428
389688.0513,3754917.809
389685.619,3754917.193
389685.5977,3754917.188
389683.1532,3754916.564
389680.7209,3754915.937
389678.2977,3754915.308
389675.8837,3754914.677
389673.5032,3754914.049
389673.4819,3754914.043
389671.0892,3754913.407
389668.7087,3754912.769
389666.3373,3754912.129
389663.9751,3754911.486
389661.6434,3754910.847
389661.6221,3754910.841
389659.2812,3754910.194
389656.9465,3754909.545
389654.6239,3754908.894
389652.3104,3754908.241
389650.0275,3754907.592
389650.0062,3754907.586
389647.7141,3754906.929
389646.2053,3754906.495
389645.4159,3754906.164
389643.1085,3754905.192
389640.8103,3754904.218
389638.5426,3754903.25
389638.5213,3754903.242
389636.2414,3754902.265
389635.8177,3754902.082
389633.7116,3754901.28
389631.1329,3754900.294
389628.5604,3754899.306
389626.0184,3754898.327
389625.9971,3754898.318
389623.4398,3754897.329
389620.8917,3754896.339
389618.3527,3754895.348
389615.8198,3754894.357
389613.3174,3754893.373
389613.296,3754893.364
389610.7784,3754892.371
389608.2699,3754891.377
389605.7675,3754890.383
389603.2712,3754889.387
389600.8053,3754888.4
389600.784,3754888.392
389598.3029,3754887.395
389595.831,3754886.398
389593.3652,3754885.4
389590.9054,3754884.402
389588.4731,3754883.412
389588.4518,3754883.403
389586.0073,3754882.404
389583.5659,3754881.404
389581.1336,3754880.404
389578.7073,3754879.404
389576.3086,3754878.412
389576.2872,3754878.403
389573.8732,3754877.402
389571.4653,3754876.4
389569.0635,3754875.399
389566.6647,3754874.396
389564.2964,3754873.403
389564.2751,3754873.394
389561.8915,3754872.391
389559.5141,3754871.388
389557.1397,3754870.385
389554.7744,3754869.381
389552.4336,3754868.386
389552.4122,3754868.378
389550.0561,3754867.374
389547.7061,3754866.369
389545.3592,3754865.365
389543.0214,3754864.36
389540.7049,3754863.364
389540.6866,3754863.355
389538.3579,3754862.35
389536.0323,3754861.345
389533.7128,3754860.34
389531.3993,3754859.334
389529.1103,3754858.337
389529.092,3754858.329
389526.7877,3754857.323
389524.4895,3754856.317
389522.1944,3754855.311
389519.9053,3754854.306
389517.6437,3754853.308
389517.6224,3754853.299
389515.3425,3754852.294
389513.0687,3754851.287
389510.801,3754850.281
389508.5332,3754849.274
389506.293,3754848.277
389506.2747,3754848.268
389504.0192,3754847.262
389501.7667,3754846.255
389499.5203,3754845.249
389497.28,3754844.242
389495.0611,3754843.244
389495.0397,3754843.235
389492.8086,3754842.229
389490.5805,3754841.222
389488.3555,3754840.216
389486.1335,3754839.209
389483.9389,3754838.211
389483.9176,3754838.202
389481.7078,3754837.195
389479.501,3754836.188
389477.2973,3754835.181
389475.0997,3754834.174
389472.9235,3754833.176
389472.9052,3754833.168
389470.7137,3754832.161
389468.5252,3754831.154
389466.3428,3754830.147
389464.1666,3754829.14
389462.0086,3754828.142
389461.9903,3754828.133
389459.8201,3754827.127
389457.653,3754826.119
389455.4919,3754825.113
389453.3309,3754824.106
389451.1943,3754823.108
389451.176,3754823.099
389449.0241,3754822.092
389446.8783,3754821.086
389445.0495,3754820.227
389444.7264,3754820.031
389442.5318,3754818.7
389440.3586,3754817.382
389440.3373,3754817.37
389438.1458,3754816.042
389435.9543,3754814.715
389433.7658,3754813.39
389431.5773,3754812.066
389429.4102,3754810.755
389429.3889,3754810.744
389427.2035,3754809.422
389425.018,3754808.103
389422.8357,3754806.784
389420.6533,3754805.467
389418.4892,3754804.163
389418.4709,3754804.152
389416.2916,3754802.838
389414.1123,3754801.525
389411.933,3754800.213
389409.7567,3754798.902
389407.6018,3754797.604
389407.5835,3754797.593
389405.4103,3754796.285
389403.237,3754794.978
389401.0669,3754793.673
389398.8967,3754792.368
389396.7478,3754791.077
389396.7265,3754791.065
389394.5594,3754789.763
389392.3953,3754788.462
389390.2312,3754787.162
389388.0671,3754785.863
389385.9244,3754784.577
389385.9061,3754784.565
389383.7451,3754783.269
389381.5871,3754781.973
389379.4322,3754780.679
389377.2742,3754779.385
389375.1406,3754778.104
389375.1192,3754778.093
389372.9673,3754776.801
389370.8155,3754775.511
389368.6666,3754774.221
389366.5178,3754772.932
389364.3903,3754771.656
389364.372,3754771.645
389362.2262,3754770.358
389360.0834,3754769.072
389357.9407,3754767.787
389355.798,3754766.503
389353.6796,3754765.231
389353.6613,3754765.219
389351.5216,3754763.937
389349.385,3754762.656
389347.2514,3754761.375
389345.1178,3754760.095
389343.0055,3754758.827
389342.9872,3754758.816
389340.8567,3754757.538
389338.7292,3754756.26
389336.6047,3754754.983
389334.4772,3754753.707
389332.3741,3754752.443
389332.3558,3754752.432
389330.2344,3754751.157
389328.113,3754749.883
389325.9946,3754748.61
389323.8793,3754747.338
389321.7823,3754746.077
389321.764,3754746.066
389319.6517,3754744.795
389317.5395,3754743.525
389315.4302,3754742.255
389313.321,3754740.986
389311.2332,3754739.728
389311.2149,3754739.717
389309.1117,3754738.449
389307.0086,3754737.182
389304.9086,3754735.915
389302.8085,3754734.648
389300.7297,3754733.394
389300.7115,3754733.383
389298.6175,3754732.117
389296.5235,3754730.852
389294.4326,3754729.588
389292.3447,3754728.324
389290.2751,3754727.072
389290.2568,3754727.061
